Cattle_ID,Predicted_Milk_Yield_L
309,14.935564733993195
310,17.692648346140434
311,12.326631738310532
312,13.86920368304075
313,23.780507302240903
314,13.759452277186359
315,16.411274415057264
316,19.300463106284845
317,13.703525896047012
318,12.348740070919582
319,12.704027403011636
320,10.153261442054347
321,19.908167276170612
322,13.8188969323454
323,10.129976308058325
324,14.105889728382751
325,18.280629175454116
326,13.379366874273394
327,19.728999442287254
328,15.250765408256534
329,11.864816397092248
330,16.408783732192315
331,23.854107814560468
332,19.769450520657912
333,23.277540271814544
334,11.99799986854994
335,16.790408730970658
336,19.135532290198043
337,19.810604367879904
338,15.602782150631876
339,15.139035491038522
340,12.956429292182154
341,24.42494368722908
342,9.189426194313818
343,19.62087123440909
344,12.847642845198822
345,11.257856186968965
346,22.598033597365145
347,12.946903383372709
348,16.605317521807628
349,21.96439918319183
350,10.413449803254812
351,20.31662430797907
352,15.512894750652613
353,18.3874322622781
354,19.544544389117426
355,15.264598574172116
356,19.450915241779093
357,14.843548522342273
358,18.077340601654377
359,10.959707238483334
360,11.813505630237604
361,17.10796441077517
362,16.803528259882903
363,17.082658201539918
364,14.387769808978977
365,14.20824572517813
366,14.853233321727558
367,16.435745101290024
368,14.529738806934368
369,17.979086366332663
370,16.758698581742834
371,20.77458169622581
372,12.0971463464691
373,10.711953173675992
374,17.47717288757913
375,15.212230629026156
376,16.82708932963185
377,13.846670674420958
378,15.616298431419589
379,20.01442095291162
380,19.3834232109308
381,12.553225597727844
382,18.11828987616046
383,18.792628696102575
384,13.265729424871964
385,15.955595383999492
386,16.62259712052284
387,17.120919175367955
388,19.68867782204378
389,13.381500327631217
390,19.391035172417343
391,14.113328492531103
392,13.519614611978419
393,13.777593877410427
394,8.662357770559892
395,19.378370754710115
396,13.97140297028778
397,14.458153763431326
398,17.71752221300655
399,13.016032524086148
400,13.323131882519702
401,14.075193276168147
402,15.54965957648072
403,14.218611013914062
404,18.510232669740297
405,15.240516942202659
406,18.148833787155365
407,15.365037527873627
408,18.44354546354331
409,19.328662428045288
410,15.644938389443137
411,15.994018044927724
412,14.086803521092687
413,19.412264289133567
414,8.845608430171545
415,14.697827664929921
416,19.16314718125961
417,13.312058372220564
418,17.10275174821149
419,18.927484494390317
420,16.181801552186624
421,14.435247319936638
422,15.140585705974882
423,20.764299331905928
424,15.174500597084647
425,13.175900792789651
426,14.42921911754343
427,22.15914727623989
428,11.961535123429629
429,20.49120118190134
430,16.706700022493674
431,15.101476360402348
432,18.154817474741368
433,7.879883547312633
434,16.709761583695936
435,15.156165518508839
436,17.662783805646512
437,14.175422153812294
438,11.658257506830598
439,18.48055494739051
440,14.411774675430149
441,11.971863887493999
442,18.343932507940597
443,17.879842303974403
444,14.996733384463818
445,19.263870383359723
446,15.490341838487952
447,17.41077190714191
448,8.74704080249756
449,13.872440876731059
450,13.345113759392595
451,18.613172102187665
452,23.87745732148022
453,9.812172840619654
454,12.744312270614067
455,10.048136099185363
456,20.402220243794535
457,15.706036909211514
458,16.365264627832676
459,16.675016376163907
460,11.047341979094794
461,15.074610518017783
462,13.233687560349344
463,14.297390786118342
464,18.955416396610474
465,16.55205822161194
466,10.50098549138207
467,13.543421108735725
468,12.673057871913299
469,22.47315323471329
470,13.341219309091606
471,17.33701332388037
472,11.471517827784448
473,16.921597176142782
474,14.733476531121532
475,16.046100801023698
476,17.86877905863941
477,15.9998304159553
478,14.969044145549212
479,13.209533105775195
480,10.389873411905926
481,16.060255363649638
482,15.71600506867041
483,13.365736983368194
484,13.331156413494613
485,15.991288175330563
486,17.018705965058402
487,15.955516828740116
488,18.494357499569595
489,18.789830523583035
490,12.875511882632356
491,16.92390822729771
492,12.773201456723724
493,16.891305926682602
494,10.59400722360072
495,14.001933825047244
496,18.09407522952914
497,11.970196258361883
498,11.187721448644178
499,18.88069250710192
500,21.043321532784365
501,20.18617500338096
502,12.752535145509972
503,11.443051089843696
504,10.566670924134026
505,20.19889678711731
506,15.510435586939883
507,14.470479903332226
508,11.651463980599384
509,15.41368885267551
510,15.111856405652071
511,21.020583089249474
512,16.836867328337085
513,10.619026131280913
514,15.81052838926759
515,19.26968130506736
516,13.571001984550112
517,7.844977584984053
518,18.499406538831206
519,12.273775775131439
520,16.46210677499515
521,9.988925098468803
522,15.706793874452949
523,12.716860733981775
524,15.443487866127022
525,11.930685359636707
526,21.521909410046245
527,21.954591997392182
528,14.328672497394376
529,16.92758872617565
530,16.004245831399846
531,15.55251761036609
532,15.780352438352356
533,16.316206054556815
534,13.905483507475536
535,14.508721180858375
536,14.977083139418719
537,14.514520163831008
538,21.708133908751783
539,11.742693501216253
540,12.938545104178619
541,15.007612923648438
542,17.927952397581265
543,17.33609741790541
544,13.918466398024984
545,16.859320413212465
546,11.247552392230341
547,15.867108552969269
548,20.191953380890094
549,19.590124954421555
550,12.991533580657187
551,13.969342868036978
552,15.804350302023343
553,7.871809760403493
554,12.278032790123907
555,19.008982182400903
556,13.716671387733024
557,15.102376853523795
558,16.03330758716108
559,14.47157307716688
560,19.327276778528386
561,13.946996434255693
562,11.917654328142884
563,18.610876394850177
564,16.851846821179112
565,7.807302833880801
566,13.285684514245988
567,12.872124165633297
568,15.203547468333191
569,14.896770516481519
570,15.810786561563939
571,15.429940219174897
572,18.77027918046507
573,14.029591357150483
574,12.965368951201404
575,11.623637254371356
576,15.217530823633696
577,15.12274787587979
578,16.253802673593952
579,12.511887439471066
580,11.94761687397605
581,14.444296944144982
582,12.740718270365205
583,11.297932487768108
584,21.222881239270205
585,17.887591761581962
586,13.490227084249575
587,16.956543867261836
588,15.935502273570037
589,18.88145628348923
590,14.981414654858956
591,21.14047612897681
592,16.483392378463964
593,16.895457010710413
594,13.423978603553095
595,14.220654884040908
596,19.230450677146955
597,16.080847995821248
598,16.57956078225933
599,14.193065136314853
600,12.820774578021146
601,14.517237388303576
602,11.885467049676098
603,16.503914148921066
604,12.001100322394345
605,16.773686577158657
606,15.828108693942319
607,18.732205728128047
608,18.100522041678474
609,13.654939608604556
610,14.705798247127204
611,19.808909431154202
612,19.071378758704007
613,12.658662775415683
614,14.73386072830741
615,20.085700641134533
616,17.76104035632998
617,12.036328396887264
618,15.822025066633696
619,11.790787008521201
620,18.682299566914146
621,11.89119797821116
622,12.642009236148636
623,16.905578588256
624,17.14627443716504
625,16.28732595106426
626,14.941852406765127
627,15.511286088827289
628,18.532817689249708
629,16.560685894740338
630,13.510353650907874
631,13.400116533157911
632,11.445910605321032
633,13.983529261389217
634,12.747883753359007
635,20.198383558730974
636,19.16765207129861
637,16.51457289621047
638,17.53169836306338
639,18.645161169524258
640,6.149871626463258
641,11.18235288928082
642,20.52148446321199
643,18.619442680637675
644,21.876791673376236
645,14.542887513897792
646,17.77828579671833
647,17.81738246402826
648,13.041472387943502
649,12.727168595055211
650,11.538873505739591
651,20.73243471407278
652,15.669332940028756
653,18.18060632908509
654,22.647944138524608
655,16.301532251267496
656,15.114244919028476
657,13.346113915631879
658,20.45144402249992
659,15.159724181715207
660,10.119262605799072
661,10.46555403773285
662,17.52025205988514
663,19.615282051222305
664,12.92508712833547
665,19.232077950357407
666,12.67817665558893
667,18.06872423967005
668,15.555331353131713
669,13.597571253607834
670,11.635988013494885
671,13.335783731916885
672,16.128506400986893
673,15.427924728101384
674,13.383575370723843
675,22.46456985719542
676,17.14462447320895
677,10.991273322718724
678,16.30732261287609
679,13.189933956297406
680,16.95658077707682
681,15.085710912632091
682,11.591585673959278
683,11.033081504194772
684,16.1727910082166
685,12.356124473147773
686,18.412346187129444
687,20.89658556539257
688,18.346403304415023
689,9.060578958466548
690,13.622896383684182
691,11.678110574495504
692,21.19663911373771
693,10.548756332454136
694,11.495187755630463
695,12.076319937186332
696,21.324219856842127
697,13.631990999337605
698,12.557426920800275
699,14.159708928748405
700,15.19606702917556
701,15.640508252325674
702,9.806867115902891
703,16.084085664405308
704,13.940537852373877
705,15.623148476838095
706,19.758765389206427
707,15.571481652133803
708,18.3247387351144
709,12.295027713768707
710,17.365677687544725
711,13.911498405961762
712,8.921562675087236
713,12.917887970479732
714,14.857719926609168
715,18.64182907279893
716,15.013820544931345
717,14.748083919546065
718,18.423104904635917
719,17.330780548066326
720,15.935313661891108
721,16.46712259928354
722,11.981849020078036
723,19.555994053824225
724,10.176010596249661
725,14.921128092932568
726,11.697539071556553
727,17.415098654028075
728,18.121142603570707
729,11.098875980692156
730,15.489808405451113
731,21.51915061964243
732,10.845822519774153
733,17.130288347321756
734,18.732130894454414
735,15.56105120738251
736,15.107242244145803
737,21.275697769840722
738,13.648963492723398
739,17.46641991457879
740,17.85959395542773
741,19.579819096948818
742,16.828830555500012
743,14.7968638812862
744,13.823070926710868
745,15.549179796438482
746,16.927990259486027
747,14.636044667523922
748,17.96060405754959
749,18.887556483444254
750,8.553950615443933
751,11.132314903998445
752,17.10935866933246
753,12.106920671811192
754,18.866513725612794
755,21.630187553663347
756,21.943411918363193
757,18.596926817805038
758,12.432787469690384
759,19.842155711847656
760,15.311879398738698
761,21.02286175925272
762,21.912660693785995
763,16.228826223047403
764,12.54646059681273
765,13.762292031477674
766,12.561691616229668
767,10.814730772203893
768,13.312814749479234
769,14.762519364435137
770,17.2992337167833
771,11.971875277144312
772,14.341512246342004
773,12.895551886766112
774,19.170665689748667
775,16.700585549098843
776,11.951861278672347
777,12.051159087108358
778,9.943527063111619
779,11.975363516837227
780,7.067893564378306
781,13.793379244941594
782,15.309308574536745
783,17.58001066757052
784,14.847246036954296
785,10.857329103483718
786,23.14649496517369
787,18.318384796564057
788,13.814604122473565
789,15.09176893769012
790,16.334382083741485
791,11.929905764141596
792,16.400004810586974
793,8.80116842087636
794,16.475993318538563
795,14.853675144952694
796,19.193590553195165
797,10.582788937246383
798,18.52690690250378
799,16.700441989701737
800,19.51684170530658
801,15.060368689384124
802,18.104903112731506
803,18.557172835119545
804,18.455378329542846
805,13.267683139247044
806,17.72582000730489
807,15.845184391427884
808,13.198565335107977
809,10.344027533464061
810,13.528566603015092
811,17.932828477447348
812,17.733097559671616
813,11.868656072590705
814,8.261689976234065
815,16.04939705599974
816,18.177854660372684
817,17.6439590438323
818,18.01282290216003
819,22.306989849466753
820,20.725403016493896
821,6.779945232177413
822,12.551672526103173
823,14.428036132066264
824,18.787180085590162
825,17.552875471842693
826,14.372735675802701
827,13.825523251450813
828,16.96373969248579
829,12.476044239871719
830,16.460581621652125
831,12.75300623396377
832,15.126688773660266
833,13.826406927447172
834,19.892913925213172
835,13.590240286016018
836,15.720391834425207
837,17.73197839951888
838,14.737694197959387
839,16.208336780713132
840,18.678252710420658
841,13.611694517572216
842,9.48922328610138
843,15.598086075350103
844,16.697946060008594
845,19.773016606976686
846,15.41281554675514
847,11.146861620710007
848,16.95921104064271
849,14.398046697022128
850,12.820188867089598
851,12.98310004454167
852,17.855220203645217
853,16.33481157368805
854,11.244427808003266
855,6.545085365053202
856,18.968270810169038
857,20.904740328747877
858,14.52851547749077
859,13.366161599213363
860,12.1553208285312
861,24.126747632036313
862,16.0415951071643
863,17.214190468416277
864,11.685090343066665
865,17.037278698713155
866,13.29499301917878
867,13.334204612444227
868,16.67543191635223
869,10.290602066379666
870,10.948651578616262
871,12.30379125225284
872,18.944858096327692
873,18.575379994230328
874,15.195490460726573
875,19.316281779212634
876,22.378254685473273
877,14.274794046634923
878,20.155213344323567
879,18.189853811947003
880,18.832839721795153
881,20.82352489944535
882,11.58934365348245
883,15.500414351284563
884,17.369322517020443
885,19.11747026847515
886,16.89381525911076
887,10.877964044347063
888,11.584409294666523
889,12.64329118205348
890,16.43807656605956
891,18.755621492347455
892,16.01512348589641
893,11.582825894028034
894,13.598672650489553
895,11.41953570585636
896,15.61120368564584
897,10.981919495583767
898,15.375841947674537
899,18.02950867481433
900,23.644353031613267
901,10.475676899986633
902,9.409168772788112
903,14.797085863231747
904,15.250854383511166
905,15.064736674614739
906,11.4585133918624
907,15.970002068674736
908,17.173665825217856
909,17.960050534785218
910,10.158417802407318
911,14.963450525510865
912,18.8125147638304
913,12.551656505383193
914,21.391986397469967
915,20.96934762111705
916,16.396063461569433
917,14.153666844085304
918,13.375800281589928
919,14.732509587246346
920,13.802278434547503
921,13.581371045835521
922,13.75943604907744
923,18.491697018787143
924,17.059502776742494
925,15.879619674875235
926,17.03592442342968
927,14.402128709743513
928,17.124730658433947
929,15.702401063123967
930,18.700893810448964
931,21.43973845313581
932,17.020430864105773
933,16.076895197424196
934,18.23972888817261
935,13.395330107784812
936,13.994659818096956
937,15.979976098499026
938,13.418717528932815
939,14.941714827804477
940,14.411796415897893
941,18.243428383548064
942,22.275702491426536
943,13.356677591615048
944,18.136852590830504
945,17.407057981243383
946,13.71187213063339
947,16.180422016130144
948,13.319124995551793
949,19.03409552708863
950,21.65613169360105
951,8.585637470607919
952,15.287580836448186
953,16.958343547961768
954,23.450099813901957
955,10.872118132636261
956,12.783787199853975
957,16.29683676096289
958,17.07076582018845
959,14.890428673778947
960,19.39909316806553
961,17.94296018787096
962,14.555190207805202
963,13.593032513966
964,17.47781859102709
965,17.351341394295535
966,17.80855302330497
967,14.003727866391634
968,13.65868549394463
969,10.818331990181399
970,16.564023190836412
971,14.62105302255836
972,10.839161778843941
973,12.261401827835352
974,12.17514418233988
975,14.115331404822099
976,11.47244805769908
977,13.80486575687264
978,19.23003087760102
979,19.33369591042367
980,19.782460791302608
981,16.920698895390867
982,15.293122372346563
983,14.89356619317962
984,14.159803890466039
985,22.54443723827741
986,22.278268401945702
987,14.28181914354792
988,13.247514353088993
989,15.631894750152139
990,15.430279392451284
991,14.938735447676173
992,8.821546845759517
993,17.367005188766022
994,13.79024435556637
995,15.007650732273737
996,19.452287114099146
997,15.066630466030082
998,18.317221149243874
999,9.752244379361201
1000,15.32351309953979
1001,13.112007714783797
1002,16.945303339247417
1003,13.31415762607781
1004,11.518208640309057
1005,17.897273814042624
1006,10.796605498041512
1007,14.832508453836692
1008,17.76447386429361
1009,17.10915109211881
1010,16.574108058852005
1011,17.719652468982662
1012,7.7109652095734935
1013,15.551362651439652
1014,14.717889730760394
1015,16.469332516209157
1016,15.985591415295012
1017,14.918098538812158
1018,19.178220272096965
1019,9.131383886430541
1020,15.653292131726028
1021,17.018032501057068
1022,17.369056992548877
1023,15.60613294221719
1024,19.47698616084799
1025,17.44084676039662
1026,13.104592495658224
1027,13.157135046019143
1028,18.338662293257723
1029,17.112922466880335
1030,16.0126795044895
1031,15.794223298893733
1032,17.251667156730935
1033,18.99279840237156
1034,14.93492517907887
1035,16.913437697267316
1036,17.600004540380144
1037,16.151253298885624
1038,17.408357769658277
1039,18.17869150136384
1040,13.165340676750017
1041,12.186486494780882
1042,15.77893277919008
1043,24.41292041933068
1044,11.808223422684218
1045,21.19159910946361
1046,13.071905504998583
1047,13.19472912304249
1048,12.460439572149424
1049,11.300039960011054
1050,16.095502760284113
1051,14.587027637304333
1052,18.67548290284748
1053,20.857893604383356
1054,15.545072356410598
1055,17.007086373977828
1056,15.188293637154878
1057,15.032010474670166
1058,14.38893334562195
1059,20.599280353798868
1060,19.06135201669395
1061,18.770109965221675
1062,15.84472428984456
1063,15.436499044219806
1064,20.656567688827803
1065,14.636024865933827
1066,17.692347826770543
1067,13.402712758637563
1068,16.85338053295016
1069,18.400375498433977
1070,13.83839975762494
1071,14.956886034190086
1072,12.854511372862873
1073,12.610721402614734
1074,16.44436834396483
1075,13.315389695644575
1076,17.110201855279136
1077,19.235769661769744
1078,15.7765768380154
1079,14.035324316753252
1080,18.865694091920638
1081,10.827475345866072
1082,14.504470543680513
1083,16.48082525074014
1084,17.589666002596463
1085,17.830825373396014
1086,10.115499358742392
1087,17.195155078285723
1088,14.757321853606795
1089,10.40516058367814
1090,16.48324247800559
1091,20.149109533060138
1092,16.719811755919295
1093,23.020417511728642
1094,14.302677402681772
1095,10.244042285553693
1096,14.338346703185255
1097,13.459685951921898
1098,12.145984882877089
1099,15.554187387434872
1100,10.448860821352387
1101,17.149421421459266
1102,17.959404190687142
1103,8.890398797578431
1104,13.26764652985525
1105,16.756366623868864
1106,17.55258678485461
1107,19.486841864685967
1108,15.91760861064973
1109,14.49371503160829
1110,12.559702644884553
1111,8.642524497689429
1112,25.51136594699263
1113,13.772774817819588
1114,13.185300663100024
1115,11.467182372161165
1116,16.326205695372014
1117,22.77978372559871
1118,10.660860040441797
1119,18.585263548226102
1120,13.412515137094493
1121,15.235939992386704
1122,20.41605126979847
1123,16.916043269735418
1124,18.37966952672524
1125,14.17751719263038
1126,11.588946566864793
1127,17.504961260622768
1128,16.520924100247026
1129,18.550226880913456
1130,13.907108947339882
1131,12.480231221654487
1132,10.947638181072714
1133,12.166363285546016
1134,17.255420793960408
1135,15.638318522342903
1136,14.151296149928937
1137,17.411418478187823
1138,13.153477295337114
1139,9.074999572838891
1140,22.042205085692967
1141,9.029718002690908
1142,20.466143357360277
1143,15.483800993351545
1144,14.708711414843306
1145,17.19030507312064
1146,17.279427422549283
1147,13.633597122135345
1148,16.984009052830583
1149,13.234034969501602
1150,15.622841230060562
1151,8.729540780114649
1152,17.728216712848273
1153,18.6904309608169
1154,11.342143485101266
1155,14.203462097073281
1156,16.83220770414375
1157,16.432497076539597
1158,15.299343882445783
1159,15.51374844999366
1160,13.880360376458684
1161,17.329794348354795
1162,12.584807800482896
1163,16.8391630025433
1164,17.557650056365368
1165,15.575319360816664
1166,14.544930067570423
1167,16.147377352307
1168,13.580024692655844
1169,16.888150190927902
1170,17.26271798933844
1171,18.06389558828296
1172,15.656501160724286
1173,14.272223294594635
1174,22.995841863530455
1175,17.418868588872158
1176,18.1217725080655
1177,19.541526652432808
1178,18.006803407918753
1179,15.080468752286716
1180,16.31177043426048
1181,14.267616220012751
1182,16.546486972766402
1183,14.55519521320941
1184,15.64579891538826
1185,21.445440474186583
1186,14.385952741077205
1187,14.006974703920044
1188,15.126392571717652
1189,16.697488877188256
1190,21.662166130714173
1191,17.903748541537144
1192,14.507907960799043
1193,15.8042583740125
1194,14.455271568525736
1195,13.707531607310637
1196,17.942083257244754
1197,15.464858275836285
1198,13.113885412802933
1199,19.166636624486287
1200,14.700881469983496
1201,13.868460828791115
1202,15.151257460775266
1203,24.053263395635913
1204,14.875469052778195
1205,16.670333420837313
1206,16.759423052422562
1207,16.915025361531196
1208,17.75174838113621
1209,14.172962835573271
1210,13.0452962893442
1211,12.018239948686107
1212,17.604388160151146
1213,16.185071248761275
1214,16.956506028600835
1215,11.603099192760322
1216,10.61805277695308
1217,12.05289500297881
1218,13.63665568955881
1219,14.629749949189003
1220,12.595858331641356
1221,16.406681854889623
1222,22.260570905932003
1223,14.160558832753495
1224,14.851321611136546
1225,12.302806294266844
1226,10.128356531570866
1227,15.111599047910746
1228,9.624466981804169
1229,14.459384205147586
1230,15.957458770665717
1231,16.549221859642053
1232,12.91209326245315
1233,16.604717954069393
1234,15.030781572400436
1235,12.942823221097589
1236,20.62143478426808
1237,16.261643440986173
1238,22.197459812363594
1239,11.370688144840216
1240,15.256919165322126
1241,16.14770086342208
1242,17.440057907871523
1243,8.824256764971846
1244,15.936246117953159
1245,16.740803115698032
1246,15.27667038110126
1247,10.18814292681669
1248,14.591552534231491
1249,10.843662744150885
1250,12.698411848691313
1251,17.176731264122072
1252,20.87424442057217
1253,16.30796935128764
1254,18.021717379069084
1255,13.100795736555625
1256,22.339201968190814
1257,16.105529657020785
1258,16.990064699816507
1259,15.254558444689613
1260,9.365335626672868
1261,16.62408959572281
1262,12.534119749221146
1263,10.867732639412743
1264,15.456051260765157
1265,15.369490774978468
1266,12.624017819583665
1267,14.614488821513637
1268,17.86029355061879
1269,21.530208597140394
1270,19.09452202554839
1271,18.841124893231132
1272,14.449875489215284
1273,13.420846059279627
1274,18.219717622233716
1275,13.435871541082092
1276,13.1768820223502
1277,17.670702223362433
1278,13.431217956554391
1279,17.35392803522831
1280,11.294046593732128
1281,13.985742577243064
1282,18.146232945775164
1283,17.31121958915629
1284,19.222780146012894
1285,16.017502923826036
1286,12.914460124159149
1287,16.681159698900355
1288,21.50705677361658
1289,14.007317152661606
1290,13.954297260878157
1291,19.804814322623667
1292,14.937006017058629
1293,11.727024700503337
1294,16.212163836435824
1295,17.80824420289486
1296,14.139997721111516
1297,20.11616467772701
1298,15.208876577221199
1299,22.480658717866152
1300,19.955346026051824
1301,17.146453728322694
1302,13.780183415898138
1303,8.45100589321059
1304,15.332575496428774
1305,18.419171223356688
1306,15.465021336374106
1307,12.967491858896949
1308,10.551611744467834
1309,16.458450739259174
1310,18.19535798162394
1311,14.818766539005564
1312,15.288561890753508
1313,12.754415379401523
1314,12.181010610578083
1315,23.608844781523214
1316,16.419825728429434
1317,14.49810305812488
1318,11.448667955460062
1319,15.809411467868904
1320,12.9188100194523
1321,11.119988755777499
1322,13.432465879245676
1323,19.862600219256045
1324,15.326748339534268
1325,12.100274871855472
1326,15.308628542305552
1327,15.325161453183622
1328,21.377350031174906
1329,20.78491559240351
1330,14.04150001809148
1331,13.576164280647305
1332,15.570881023362503
1333,16.51395638531673
1334,12.4615736936118
1335,12.176707526897827
1336,17.56941129354866
1337,23.022897549005425
1338,11.883987654864875
1339,18.61052091756823
1340,16.156616682445843
1341,17.609415351200315
1342,15.04096550228979
1343,21.56436392145075
1344,13.01823548103814
1345,11.431711516503299
1346,20.85284434457751
1347,17.224058421795608
1348,13.530838799477346
1349,19.036097023065107
1350,16.972958883464837
1351,17.77087254566373
1352,10.588468055880066
1353,12.787106178896245
1354,17.640710542656894
1355,16.36332969197781
1356,16.325905763138312
1357,11.105518262321121
1358,16.204561967693458
1359,18.63968357144381
